"F_Id","F_Type","F_Title","F_BodyText","F_PriorityLevel","F_ToUserIds","F_IsRead","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId"
"7f46e9a0a3924644bc2905d4210f9270","2","管理员的测试流程222222【审核】","{""id"":""86641e720f1146039693aec4510f8c68"",""type"":2}",,,,,,,"25/1/2021 07:40:53","admin","25/1/2021 07:40:53","admin",,,
"800194092cb94c14a4e39f86ca781a23","2","薄凡白的外出申请单【抄送】","{""id"":""85ff5e8254e34feea2498c26a874a997"",""type"":3}",,,,,,,"23/3/2021 07:34:44","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 07:34:44","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"80b44382588e455fb147d9a5d81ab4c7","2","索友梅的请假申请【审核】","{""id"":""5dab08402809438c9e2ef766e8d8cf1a"",""type"":2}",,,,,,,"8/1/2021 13:00:19","f85f7167-1752-40a9-b25e-eb0e31611524","8/1/2021 13:00:19","f85f7167-1752-40a9-b25e-eb0e31611524",,,
"810a9d8593914ee08e09196e4ceaf743","2","薄凡白的测试数据【审核通过】","{""id"":""0171d22408004dc6ba4e4aaa14254247"",""type"":1}",,,,,,,"23/3/2021 08:08:36","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 08:08:36","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"81519e3261bf43bd9eea85d392161c35","2","俞紫槐的订单示例【抄送】","{""id"":""d0ddccfd021147459ed2baae3887ec2f"",""type"":3}",,,,,,,"13/1/2021 10:53:40","0db19241-2688-40e1-a873-4d30de4aea30","13/1/2021 10:53:40","0db19241-2688-40e1-a873-4d30de4aea30",,,
"8168bac17b514199bed0822b861b4d0c","2","薄凡白的会议申请【审核】","流程单据：WF_AM201912300001
{
  ""F_Id"": ""632d8a6d264840d6883ca2d4817f7676"",
  ""F_FlowId"": ""b0da88e71a424fcba72c27a0236b0eb3"",
  ""F_FlowTitle"": ""薄凡白的会议申请"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""WF_AM201912300001"",
  ""F_ApplyUser"": ""薄凡白/101002"",
  ""F_Position"": ""总裁"",
  ""F_ConferenceName"": ""121212"",
  ""F_ConferenceTheme"": null,
  ""F_ConferenceType"": null,
  ""F_EstimatePeople"": null,
  ""F_ConferenceRoom"": null,
  ""F_Administrator"": null,
  ""F_LookPeople"": null,
  ""F_Memo"": null,
  ""F_Attendees"": null,
  ""F_ApplyMaterial"": null,
  ""F_EstimatedAmount"": null,
  ""F_OtherAttendee"": null,
  ""F_StartDate"": ""2019-12-30 10:34:00"",
  ""F_EndDate"": ""2019-12-30 10:34:00"",
  ""F_FileJson"": ""[]"",
  ""F_Describe"": null
}",,,,,,,"30/12/2019 10:34:37","03d159a3-0f88-424c-a24f-02f63855fe4f","30/12/2019 10:34:37","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"827aff9ba7474661be108483c87f212d","2","薄凡白的测试数据【审核】","{""id"":""fde11810452f443fb78dbc72623a9234"",""type"":2}",,,,,,,"23/3/2021 08:08:59","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 08:08:59","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"837d7ff39f724b94b177b3000359d293","2","薄凡白的打卡日期流程【审核】","{""id"":""1c8a1df709e049c7aef737b8c5443bc9"",""type"":2}",,,,,,,"13/1/2021 08:31:26","03d159a3-0f88-424c-a24f-02f63855fe4f","13/1/2021 08:31:26","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"83f7153e4dcb419ebb85f3df314450e9","2","薄凡白的测试驳回任意节点【审核驳回】","{""id"":""951718f1131144298be8d3384dbccd93"",""type"":1}",,,,,,,"23/3/2021 08:29:49","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 08:29:49","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"848bd33e78864cfeb86953b82eb19d5f","2","超级管理员的请假申请【抄送】","流程单据：YGQJ-201908010001
{
  ""F_Id"": ""25e7c126e9c242a3994f0f2babeaf7ec"",
  ""F_FlowId"": ""f74ec05d58e74d7dabdf10cb6b2f87ae"",
  ""F_FlowTitle"": ""超级管理员的请假申请"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""YGQJ-201908010001"",
  ""F_ApplyUser"": ""超级管理员/admin"",
  ""F_ApplyDate"": ""2019-08-01"",
  ""F_ApplyDept"": ""技术部"",
  ""F_ApplyPost"": ""董事长"",
  ""F_LeaveType"": ""事假"",
  ""F_LeaveReason"": ""1111111111"",
  ""F_LeaveStartTime"": ""2019-08-01 17:25:00"",
  ""F_LeaveEndTime"": ""2019-08-08 17:25:00"",
  ""F_LeaveDayCount"": ""7"",
  ""F_LeaveHour"": ""8"",
  ""F_FileJson"": ""[]"",
  ""F_Description"": null
}",,,,,,,"1/8/2019 17:27:08","admin","1/8/2019 17:27:08","admin",,,
"84984958d71f4b3aa406843ab15ce312","2","超级管理员的订单示例【审核】","流程单据：SALE-201708170010
{
  ""F_Id"": ""6e8c0b73-58a4-4236-9d3d-88067473e27f"",
  ""F_CustomerId"": ""e03bc67b-5caf-4b2d-9b76-7a2c092d3e5d"",
  ""F_CustomerName"": ""北京三磊建筑设计有限公司"",
  ""F_SalesmanId"": ""918171ec-4141-44ec-82c5-6bd4c4e0d424"",
  ""F_SalesmanName"": ""戚飞烟/111011"",
  ""F_OrderDate"": ""2017-08-17 16:49:00"",
  ""F_OrderCode"": ""SALE-201708170010"",
  ""F_TransportMode"": ""自提"",
  ""F_DeliveryDate"": ""2017-08-18 00:00:00"",
  ""F_DeliveryAddress"": null,
  ""F_PaymentMode"": ""转帐"",
  ""F_ReceivableMoney"": 54.37,
  ""F_EarnestRate"": 0.0,
  ""F_PrepayEarnest"": 0.0,
  ""F_CurrentState"": 1,
  ""F_FileJson"": ""[{\""FileId\"":\""20180705_b8bbf8187e5746c2b066302723d1a352.jpg\"",\""FileName\"":\""办公室参考.jpg\"",\""FileSize\"":\""93.94 KB\"",\""FileTime\"":\""17:04\"",\""FileState\"":\""success\"",\""FileType\"":\""add\""}]"",
  ""F_Description"": ""测试数据"",
  ""F_SortCode"": 20170817165035763,
  ""F_EnabledMark"": null,
  ""F_CreatorTime"": ""2017-08-17 16:50:35"",
  ""F_CreatorUserId"": ""admin"",
  ""F_LastModifyTime"": ""2019-12-06 19:47:57"",
  ""F_LastModifyUserId"": ""admin"",
  ""F_DeleteMark"": null,
  ""F_DeleteTime"": null,
  ""F_DeleteUserId"": null
}",,,,,,,"6/12/2019 19:47:58","admin","6/12/2019 19:47:58","admin",,,
"84ddf9393f0c4e859ca8d6bcabf4883d","2","管理员的请假申请【抄送】","流程单据：YGQJ-202004170001
{
  ""F_Id"": ""50848b864e87486fa4b9c8267de5adac"",
  ""F_FlowId"": ""f74ec05d58e74d7dabdf10cb6b2f87ae"",
  ""F_FlowTitle"": ""管理员的请假申请"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""YGQJ-202004170001"",
  ""F_ApplyUser"": ""管理员/admin"",
  ""F_ApplyDate"": ""2020-04-17"",
  ""F_ApplyDept"": ""技术部"",
  ""F_ApplyPost"": ""董事长"",
  ""F_LeaveType"": ""事假"",
  ""F_LeaveReason"": ""666666"",
  ""F_LeaveStartTime"": ""2020-04-17 15:39:00"",
  ""F_LeaveEndTime"": ""2020-04-18 15:39:00"",
  ""F_LeaveDayCount"": ""0"",
  ""F_LeaveHour"": ""8"",
  ""F_FileJson"": ""[]"",
  ""F_Description"": null
}",,,,,,,"17/4/2020 15:40:04","admin","17/4/2020 15:40:04","admin",,,
"8590e84e76124bdcb6fec15f6e9639d2","2","薄凡白的订单示例【审核】","{""id"":""d0ddccfd021147459ed2baae3887ec2f"",""type"":2}",,,,,,,"18/1/2021 07:12:49","03d159a3-0f88-424c-a24f-02f63855fe4f","18/1/2021 07:12:49","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"85a885fb59054917895a2250f5a2cd49","2","管理员的费用报销【审核】","{""id"":""fc0808ec1584402295ff7cfd613677fc"",""type"":2}",,,,,,,"20/1/2021 10:10:40","admin","20/1/2021 10:10:40","admin",,,
"875903a13fc840cbb7c62602b4be6c89","2","超级管理员的订单示例【审核】","流程单据：SALE-201708170010
{
  ""F_Id"": ""6e8c0b73-58a4-4236-9d3d-88067473e27f"",
  ""F_CustomerId"": ""e03bc67b-5caf-4b2d-9b76-7a2c092d3e5d"",
  ""F_CustomerName"": ""北京三磊建筑设计有限公司"",
  ""F_SalesmanId"": ""918171ec-4141-44ec-82c5-6bd4c4e0d424"",
  ""F_SalesmanName"": ""戚飞烟/111011"",
  ""F_OrderDate"": ""2017-08-17 16:49:00"",
  ""F_OrderCode"": ""SALE-201708170010"",
  ""F_TransportMode"": ""自提"",
  ""F_DeliveryDate"": ""2017-08-18 00:00:00"",
  ""F_DeliveryAddress"": null,
  ""F_PaymentMode"": ""转帐"",
  ""F_ReceivableMoney"": 54.37,
  ""F_EarnestRate"": 0.0,
  ""F_PrepayEarnest"": 0.0,
  ""F_CurrentState"": 1,
  ""F_FileJson"": ""[{\""FileId\"":\""20180705_b8bbf8187e5746c2b066302723d1a352.jpg\"",\""FileName\"":\""办公室参考.jpg\"",\""FileSize\"":\""93.94 KB\"",\""FileTime\"":\""17:04\"",\""FileState\"":\""success\"",\""FileType\"":\""add\""}]"",
  ""F_Description"": ""测试数据"",
  ""F_SortCode"": 20170817165035763,
  ""F_EnabledMark"": null,
  ""F_CreatorTime"": ""2017-08-17 16:50:35"",
  ""F_CreatorUserId"": ""admin"",
  ""F_LastModifyTime"": ""2019-12-05 21:43:50"",
  ""F_LastModifyUserId"": ""admin"",
  ""F_DeleteMark"": null,
  ""F_DeleteTime"": null,
  ""F_DeleteUserId"": null
}",,,,,,,"5/12/2019 21:43:50","admin","5/12/2019 21:43:50","admin",,,
"8800f889df904e039c69d69611620a96","2","超级管理员的请假申请【抄送】","流程单据：YGQJ-201908010001
{
  ""F_Id"": ""25e7c126e9c242a3994f0f2babeaf7ec"",
  ""F_FlowId"": ""f74ec05d58e74d7dabdf10cb6b2f87ae"",
  ""F_FlowTitle"": ""超级管理员的请假申请"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""YGQJ-201908010001"",
  ""F_ApplyUser"": ""超级管理员/admin"",
  ""F_ApplyDate"": ""2019-08-01"",
  ""F_ApplyDept"": ""技术部"",
  ""F_ApplyPost"": ""董事长"",
  ""F_LeaveType"": ""事假"",
  ""F_LeaveReason"": ""1111111111"",
  ""F_LeaveStartTime"": ""2019-08-01 17:25:00"",
  ""F_LeaveEndTime"": ""2019-08-08 17:25:00"",
  ""F_LeaveDayCount"": ""7"",
  ""F_LeaveHour"": ""8"",
  ""F_FileJson"": ""[]"",
  ""F_Description"": null
}",,,,,,,"19/8/2019 16:00:59","admin","19/8/2019 16:00:59","admin",,,
"88426f9e70294e788428847d0250d1f6","2","管理员的还车申请【审核】","{""id"":""6281a68f97074fdf9305e01315c9d599"",""type"":2}",,,,,,,"22/1/2021 06:11:41","admin","22/1/2021 06:11:41","admin",,,
"88a1cd8d7d3344068680ad4d671b2630","2","薄凡白的测试驳回任意节点【审核通过】","{""id"":""951718f1131144298be8d3384dbccd93"",""type"":1}",,,,,,,"23/3/2021 08:29:56","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 08:29:56","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
