"F_Id","F_ParentId","F_EnCode","F_FullName","F_QuickQuery","F_Type","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId"
"360222104","360222","360222104","湘湖镇","xianghuzhen","4",,"0","1",,,,,,,
"360222105","360222","360222105","瑶里镇","yaolizhen","4",,"0","1",,,,,,,
"360222106","360222","360222106","洪源镇","hongyuanzhen","4",,"0","1",,,,,,,
"360222107","360222","360222107","寿安镇","shouanzhen","4",,"0","1",,,,,,,
"360222200","360222","360222200","王港乡","wanggangxiang","4",,"0","1",,,,,,,
"360222201","360222","360222201","庄湾乡","zhuangwanxiang","4",,"0","1",,,,,,,
"360222202","360222","360222202","三龙乡","sanlongxiang","4",,"0","1",,,,,,,
"360222203","360222","360222203","黄坛乡","huangtanxiang","4",,"0","1",,,,,,,
"360222204","360222","360222204","兴田乡","xingtianxiang","4",,"0","1",,,,,,,
"360222205","360222","360222205","江村乡","jiangcunxiang","4",,"0","1",,,,,,,
"360222206","360222","360222206","峙滩乡","zhitanxiang","4",,"0","1",,,,,,,
"360222207","360222","360222207","勒功乡","legongxiang","4",,"0","1",,,,,,,
"360222208","360222","360222208","西湖乡","xihuxiang","4",,"0","1",,,,,,,
"360222400","360222","360222400","罗家垦殖场","luojiakenzhichang","4",,"0","1",,,,,,,
"360222401","360222","360222401","庄湾垦殖场","zhuangwankenzhichang","4",,"0","1",,,,,,,
"360222402","360222","360222402","九龙山垦殖场","jiulongshankenzhichang","4",,"0","1",,,,,,,
"360222403","360222","360222403","万寿山垦殖场","wanshoushankenzhichang","4",,"0","1",,,,,,,
"360222500","360222","360222500","浮梁工业园区","fulianggongyeyuanqu","4",,"0","1",,,,,,,
"360281","3602","360281","乐平市","lepingshi","3",,"0","1",,,,,,,
"360281001","360281","360281001","洎阳街道","jiyangjiedao","4",,"0","1",,,,,,,
"360281002","360281","360281002","塔山街道","tashanjiedao","4",,"0","1",,,,,,,
"360281100","360281","360281100","镇桥镇","zhenqiaozhen","4",,"0","1",,,,,,,
"360281101","360281","360281101","乐港镇","legangzhen","4",,"0","1",,,,,,,
"360281102","360281","360281102","涌山镇","yongshanzhen","4",,"0","1",,,,,,,
"360281103","360281","360281103","众埠镇","zhongbuzhen","4",,"0","1",,,,,,,
"360281104","360281","360281104","接渡镇","jieduzhen","4",,"0","1",,,,,,,
"360281105","360281","360281105","洪岩镇","hongyanzhen","4",,"0","1",,,,,,,
"360281106","360281","360281106","礼林镇","lilinzhen","4",,"0","1",,,,,,,
"360281107","360281","360281107","后港镇","hougangzhen","4",,"0","1",,,,,,,
"360281108","360281","360281108","塔前镇","taqianzhen","4",,"0","1",,,,,,,
"360281109","360281","360281109","双田镇","shuangtianzhen","4",,"0","1",,,,,,,
"360281110","360281","360281110","临港镇","lingangzhen","4",,"0","1",,,,,,,
"360281111","360281","360281111","高家镇","gaojiazhen","4",,"0","1",,,,,,,
"360281112","360281","360281112","洺口镇","mingkouzhen","4",,"0","1",,,,,,,
"360281113","360281","360281113","浯口镇","wukouzhen","4",,"0","1",,,,,,,
"360281200","360281","360281200","鸬鹚乡","lucixiang","4",,"0","1",,,,,,,
"360281201","360281","360281201","十里岗乡","shiligangxiang","4",,"0","1",,,,,,,
"360281400","360281","360281400","农业高新园","nongyegaoxinyuan","4",,"0","1",,,,,,,
"360281500","360281","360281500","江西乐平工业园区","jiangxilepinggongyeyuanqu","4",,"0","1",,,,,,,
"3603","36","3603","萍乡市","pingxiangshi","2",,"0","1",,,,,,,
"360301","3603","360301","市辖区","shixiaqu","3",,"0","1",,,,,,,
"360302","3603","360302","安源区","anyuanqu","3",,"0","1",,,,,,,
"360302001","360302","360302001","东大街街道","dongdajiejiedao","4",,"0","1",,,,,,,
"360302002","360302","360302002","凤凰街街道","fenghuangjiejiedao","4",,"0","1",,,,,,,
"360302003","360302","360302003","八一街街道","bayijiejiedao","4",,"0","1",,,,,,,
"360302004","360302","360302004","后埠街街道","houbujiejiedao","4",,"0","1",,,,,,,
"360302005","360302","360302005","丹江街街道","danjiangjiejiedao","4",,"0","1",,,,,,,
"360302006","360302","360302006","白源街街道","baiyuanjiejiedao","4",,"0","1",,,,,,,
"360302100","360302","360302100","安源镇","anyuanzhen","4",,"0","1",,,,,,,
"360302101","360302","360302101","高坑镇","gaokengzhen","4",,"0","1",,,,,,,
"360302102","360302","360302102","五陂镇","wupozhen","4",,"0","1",,,,,,,
"360302103","360302","360302103","青山镇","qingshanzhen","4",,"0","1",,,,,,,
"360302104","360302","360302104","城郊管委会","chengjiaoguanweihui","4",,"0","1",,,,,,,
"360302400","360302","360302400","五陂下垦殖场","wupoxiakenzhichang","4",,"0","1",,,,,,,
"360313","3603","360313","湘东区","xiangdongqu","3",,"0","1",,,,,,,
"360313001","360313","360313001","峡山口街道","xiashankoujiedao","4",,"0","1",,,,,,,
"360313101","360313","360313101","湘东镇","xiangdongzhen","4",,"0","1",,,,,,,
"360313102","360313","360313102","荷尧镇","heyaozhen","4",,"0","1",,,,,,,
"360313103","360313","360313103","老关镇","laoguanzhen","4",,"0","1",,,,,,,
"360313104","360313","360313104","腊市镇","lashizhen","4",,"0","1",,,,,,,
"360313105","360313","360313105","下埠镇","xiabuzhen","4",,"0","1",,,,,,,
"360313106","360313","360313106","排上镇","paishangzhen","4",,"0","1",,,,,,,
"360313107","360313","360313107","东桥镇","dongqiaozhen","4",,"0","1",,,,,,,
"360313108","360313","360313108","麻山镇","mashanzhen","4",,"0","1",,,,,,,
"360313200","360313","360313200","广寒寨乡","guanghanzhaixiang","4",,"0","1",,,,,,,
"360313201","360313","360313201","白竺乡","baizhuxiang","4",,"0","1",,,,,,,
"360321","3603","360321","莲花县","lianhuaxian","3",,"0","1",,,,,,,
"360321101","360321","360321101","琴亭镇","qintingzhen","4",,"0","1",,,,,,,
"360321102","360321","360321102","路口镇","lukouzhen","4",,"0","1",,,,,,,
"360321103","360321","360321103","良坊镇","liangfangzhen","4",,"0","1",,,,,,,
"360321104","360321","360321104","升坊镇","shengfangzhen","4",,"0","1",,,,,,,
"360321105","360321","360321105","坊楼镇","fanglouzhen","4",,"0","1",,,,,,,
"360321200","360321","360321200","闪石乡","shanshixiang","4",,"0","1",,,,,,,
"360321201","360321","360321201","湖上乡","hushangxiang","4",,"0","1",,,,,,,
"360321202","360321","360321202","三板桥乡","sanbanqiaoxiang","4",,"0","1",,,,,,,
"360321203","360321","360321203","神泉乡","shenquanxiang","4",,"0","1",,,,,,,
"360321204","360321","360321204","六市乡","liushixiang","4",,"0","1",,,,,,,
"360321205","360321","360321205","高洲乡","gaozhouxiang","4",,"0","1",,,,,,,
"360321206","360321","360321206","荷塘乡","hetangxiang","4",,"0","1",,,,,,,
"360321207","360321","360321207","南岭乡","nanlingxiang","4",,"0","1",,,,,,,
"360322","3603","360322","上栗县","shanglixian","3",,"0","1",,,,,,,
"360322101","360322","360322101","上栗镇","shanglizhen","4",,"0","1",,,,,,,
"360322102","360322","360322102","桐木镇","tongmuzhen","4",,"0","1",,,,,,,
"360322103","360322","360322103","金山镇","jinshanzhen","4",,"0","1",,,,,,,
"360322104","360322","360322104","福田镇","futianzhen","4",,"0","1",,,,,,,
"360322105","360322","360322105","彭高镇","penggaozhen","4",,"0","1",,,,,,,
"360322106","360322","360322106","赤山镇","chishanzhen","4",,"0","1",,,,,,,
"360322200","360322","360322200","鸡冠山乡","jiguanshanxiang","4",,"0","1",,,,,,,
"360322201","360322","360322201","长平乡","zhangpingxiang","4",,"0","1",,,,,,,
"360322202","360322","360322202","东源乡","dongyuanxiang","4",,"0","1",,,,,,,
"360323","3603","360323","芦溪县","luxixian","3",,"0","1",,,,,,,
"360323101","360323","360323101","芦溪镇","luxizhen","4",,"0","1",,,,,,,
"360323102","360323","360323102","宣风镇","xuanfengzhen","4",,"0","1",,,,,,,
"360323103","360323","360323103","上埠镇","shangbuzhen","4",,"0","1",,,,,,,
"360323104","360323","360323104","南坑镇","nankengzhen","4",,"0","1",,,,,,,
"360323105","360323","360323105","银河镇","yinhezhen","4",,"0","1",,,,,,,
"360323200","360323","360323200","源南乡","yuannanxiang","4",,"0","1",,,,,,,
"360323201","360323","360323201","长丰乡","zhangfengxiang","4",,"0","1",,,,,,,
"360323202","360323","360323202","张佳坊乡","zhangjiafangxiang","4",,"0","1",,,,,,,
"360323203","360323","360323203","新泉乡","xinquanxiang","4",,"0","1",,,,,,,
"360323204","360323","360323204","万龙山乡","wanlongshanxiang","4",,"0","1",,,,,,,
"3604","36","3604","九江市","jiujiangshi","2",,"0","1",,,,,,,
"360401","3604","360401","市辖区","shixiaqu","3",,"0","1",,,,,,,
"360402","3604","360402","庐山区","lushanqu","3",,"0","1",,,,,,,
"360402001","360402","360402001","十里街道","shilijiedao","4",,"0","1",,,,,,,
"360402002","360402","360402002","五里街道","wulijiedao","4",,"0","1",,,,,,,
"360402090","360402","360402090","七里湖街道办事处(九江经济开发区)","qilihujiedaobanshichu(jiujiangjingjikaifaqu)","4",,"0","1",,,,,,,
"360402100","360402","360402100","姑塘镇","gutangzhen","4",,"0","1",,,,,,,
"360402101","360402","360402101","威家镇","weijiazhen","4",,"0","1",,,,,,,
"360402102","360402","360402102","新港镇","xingangzhen","4",,"0","1",,,,,,,
"360402103","360402","360402103","莲花镇","lianhuazhen","4",,"0","1",,,,,,,
"360402104","360402","360402104","海会镇","haihuizhen","4",,"0","1",,,,,,,
"360402105","360402","360402105","赛阳镇","saiyangzhen","4",,"0","1",,,,,,,
"360402176","360402","360402176","牯岭镇","gulingzhen","4",,"0","1",,,,,,,
"360402200","360402","360402200","虞家河乡","yujiahexiang","4",,"0","1",,,,,,,
"360402470","360402","360402470","庐山茶科所","lushanchakesuo","4",,"0","1",,,,,,,
"360402471","360402","360402471","庐山林科所","lushanlinkesuo","4",,"0","1",,,,,,,
"360403","3604","360403","浔阳区","xunyangqu","3",,"0","1",,,,,,,
"360403001","360403","360403001","甘棠街道","gantangjiedao","4",,"0","1",,,,,,,
"360403002","360403","360403002","湓浦街道","penpujiedao","4",,"0","1",,,,,,,
"360403003","360403","360403003","人民路街道","renminlujiedao","4",,"0","1",,,,,,,
"360403004","360403","360403004","白水湖街道","baishuihujiedao","4",,"0","1",,,,,,,
"360403005","360403","360403005","金鸡坡街道","jinjipojiedao","4",,"0","1",,,,,,,
"360403091","360403","360403091","向阳街道办事处(九江经济开发区)","xiangyangjiedaobanshichu(jiujiangjingjikaifaqu)","4",,"0","1",,,,,,,
"360403092","360403","360403092","滨兴街道办事处(九江经济开发区)","binxingjiedaobanshichu(jiujiangjingjikaifaqu)","4",,"0","1",,,,,,,
"360403400","360403","360403400","茅山头企业集团","maoshantouqiyejituan","4",,"0","1",,,,,,,
"360421","3604","360421","九江县","jiujiangxian","3",,"0","1",,,,,,,
"360421100","360421","360421100","沙河街镇","shahejiezhen","4",,"0","1",,,,,,,
"360421101","360421","360421101","马回岭镇","mahuilingzhen","4",,"0","1",,,,,,,
"360421102","360421","360421102","江洲镇","jiangzhouzhen","4",,"0","1",,,,,,,
"360421103","360421","360421103","城子镇","chengzizhen","4",,"0","1",,,,,,,
"360421104","360421","360421104","港口街镇","gangkoujiezhen","4",,"0","1",,,,,,,
"360421105","360421","360421105","新合镇","xinhezhen","4",,"0","1",,,,,,,
"360421106","360421","360421106","狮子镇","shizizhen","4",,"0","1",,,,,,,
"360421200","360421","360421200","永安乡","yonganxiang","4",,"0","1",,,,,,,
"360421201","360421","360421201","涌泉乡","yongquanxiang","4",,"0","1",,,,,,,
"360421202","360421","360421202","新塘乡","xintangxiang","4",,"0","1",,,,,,,
"360421203","360421","360421203","城门乡","chengmenxiang","4",,"0","1",,,,,,,
"360421204","360421","360421204","岷山乡","minshanxiang","4",,"0","1",,,,,,,
"360421400","360421","360421400","新洲垦殖场","xinzhoukenzhichang","4",,"0","1",,,,,,,
"360421401","360421","360421401","赛城湖水产场","saichenghushuichanchang","4",,"0","1",,,,,,,
"360421402","360421","360421402","岷山林场","minshanlinchang","4",,"0","1",,,,,,,
"360421500","360421","360421500","沙河经济技术开发区","shahejingjijishukaifaqu","4",,"0","1",,,,,,,
"360423","3604","360423","武宁县","wuningxian","3",,"0","1",,,,,,,
"360423100","360423","360423100","新宁镇","xinningzhen","4",,"0","1",,,,,,,
"360423101","360423","360423101","泉口镇","quankouzhen","4",,"0","1",,,,,,,
"360423102","360423","360423102","鲁溪镇","luxizhen","4",,"0","1",,,,,,,
"360423103","360423","360423103","船滩镇","chuantanzhen","4",,"0","1",,,,,,,
"360423104","360423","360423104","澧溪镇","lixizhen","4",,"0","1",,,,,,,
"360423105","360423","360423105","罗坪镇","luopingzhen","4",,"0","1",,,,,,,
"360423106","360423","360423106","石门楼镇","shimenlouzhen","4",,"0","1",,,,,,,
"360423107","360423","360423107","宋溪镇","songxizhen","4",,"0","1",,,,,,,
"360423200","360423","360423200","大洞乡","dadongxiang","4",,"0","1",,,,,,,
"360423201","360423","360423201","横路乡","hengluxiang","4",,"0","1",,,,,,,
"360423202","360423","360423202","官莲乡","guanlianxiang","4",,"0","1",,,,,,,
"360423203","360423","360423203","巾口乡","jinkouxiang","4",,"0","1",,,,,,,
"360423204","360423","360423204","东林乡","donglinxiang","4",,"0","1",,,,,,,
"360423205","360423","360423205","上汤乡","shangtangxiang","4",,"0","1",,,,,,,
"360423206","360423","360423206","甫田乡","futianxiang","4",,"0","1",,,,,,,
"360423207","360423","360423207","清江乡","qingjiangxiang","4",,"0","1",,,,,,,
"360423208","360423","360423208","石渡乡","shiduxiang","4",,"0","1",,,,,,,
"360423209","360423","360423209","杨洲乡","yangzhouxiang","4",,"0","1",,,,,,,
"360423210","360423","360423210","罗溪乡","luoxixiang","4",,"0","1",,,,,,,
"360423500","360423","360423500","万福经济技术开发区管委会","wanfujingjijishukaifaquguanweihui","4",,"0","1",,,,,,,
"360424","3604","360424","修水县","xiushuixian","3",,"0","1",,,,,,,
"360424100","360424","360424100","义宁镇","yiningzhen","4",,"0","1",,,,,,,
"360424101","360424","360424101","白岭镇","bailingzhen","4",,"0","1",,,,,,,
"360424102","360424","360424102","全丰镇","quanfengzhen","4",,"0","1",,,,,,,
"360424103","360424","360424103","古市镇","gushizhen","4",,"0","1",,,,,,,
"360424104","360424","360424104","大桥镇","daqiaozhen","4",,"0","1",,,,,,,
"360424105","360424","360424105","渣津镇","zhajinzhen","4",,"0","1",,,,,,,
"360424106","360424","360424106","马坳镇","maaozhen","4",,"0","1",,,,,,,
"360424107","360424","360424107","杭口镇","hangkouzhen","4",,"0","1",,,,,,,
"360424108","360424","360424108","港口镇","gangkouzhen","4",,"0","1",,,,,,,
"360424109","360424","360424109","溪口镇","xikouzhen","4",,"0","1",,,,,,,
"360424110","360424","360424110","西港镇","xigangzhen","4",,"0","1",,,,,,,
"360424111","360424","360424111","山口镇","shankouzhen","4",,"0","1",,,,,,,
"360424112","360424","360424112","黄沙镇","huangshazhen","4",,"0","1",,,,,,,
"360424113","360424","360424113","黄港镇","huanggangzhen","4",,"0","1",,,,,,,
"360424114","360424","360424114","何市镇","heshizhen","4",,"0","1",,,,,,,
"360424115","360424","360424115","上奉镇","shangfengzhen","4",,"0","1",,,,,,,
"360424116","360424","360424116","四都镇","sidouzhen","4",,"0","1",,,,,,,
"360424117","360424","360424117","三都镇","sandouzhen","4",,"0","1",,,,,,,
"360424200","360424","360424200","路口乡","lukouxiang","4",,"0","1",,,,,,,
"360424201","360424","360424201","黄龙乡","huanglongxiang","4",,"0","1",,,,,,,
"360424202","360424","360424202","上衫乡","shangshanxiang","4",,"0","1",,,,,,,
"360424203","360424","360424203","余段乡","yuduanxiang","4",,"0","1",,,,,,,
"360424204","360424","360424204","水源乡","shuiyuanxiang","4",,"0","1",,,,,,,
"360424205","360424","360424205","石坳乡","shiaoxiang","4",,"0","1",,,,,,,
"360424206","360424","360424206","东港乡","donggangxiang","4",,"0","1",,,,,,,
"360424207","360424","360424207","上杭乡","shanghangxiang","4",,"0","1",,,,,,,
"360424208","360424","360424208","程坊乡","chengfangxiang","4",,"0","1",,,,,,,
"360424209","360424","360424209","新湾乡","xinwanxiang","4",,"0","1",,,,,,,
"360424210","360424","360424210","布甲乡","bujiaxiang","4",,"0","1",,,,,,,
"360424211","360424","360424211","漫江乡","manjiangxiang","4",,"0","1",,,,,,,
"360424212","360424","360424212","复源乡","fuyuanxiang","4",,"0","1",,,,,,,
"360424213","360424","360424213","竹坪乡","zhupingxiang","4",,"0","1",,,,,,,
"360424214","360424","360424214","征村乡","zhengcunxiang","4",,"0","1",,,,,,,
"360424215","360424","360424215","庙岭乡","miaolingxiang","4",,"0","1",,,,,,,
"360424216","360424","360424216","黄坳乡","huangaoxiang","4",,"0","1",,,,,,,
"360424217","360424","360424217","大椿乡","dachunxiang","4",,"0","1",,,,,,,
"360425","3604","360425","永修县","yongxiuxian","3",,"0","1",,,,,,,
"360425100","360425","360425100","涂埠镇","tubuzhen","4",,"0","1",,,,,,,
"360425101","360425","360425101","吴城镇","wuchengzhen","4",,"0","1",,,,,,,
"360425102","360425","360425102","柘林镇","zhelinzhen","4",,"0","1",,,,,,,
"360425103","360425","360425103","虬津镇","qiujinzhen","4",,"0","1",,,,,,,
"360425104","360425","360425104","艾城镇","aichengzhen","4",,"0","1",,,,,,,
"360425105","360425","360425105","滩溪镇","tanxizhen","4",,"0","1",,,,,,,
"360425106","360425","360425106","白槎镇","baichazhen","4",,"0","1",,,,,,,
"360425107","360425","360425107","梅棠镇","meitangzhen","4",,"0","1",,,,,,,
"360425108","360425","360425108","燕坊镇","yanfangzhen","4",,"0","1",,,,,,,
"360425109","360425","360425109","马口镇","makouzhen","4",,"0","1",,,,,,,
"360425180","360425","360425180","江益镇(共青开放开发区)","jiangyizhen(gongqingkaifangkaifaqu)","4",,"0","1",,,,,,,
"360425200","360425","360425200","三角乡","sanjiaoxiang","4",,"0","1",,,,,,,
"360425201","360425","360425201","九合乡","jiuhexiang","4",,"0","1",,,,,,,
"360425202","360425","360425202","立新乡","lixinxiang","4",,"0","1",,,,,,,
"360425203","360425","360425203","江上乡","jiangshangxiang","4",,"0","1",,,,,,,
"360425400","360425","360425400","云山企业集团","yunshanqiyejituan","4",,"0","1",,,,,,,
"360425401","360425","360425401","恒丰企业集团","hengfengqiyejituan","4",,"0","1",,,,,,,
"360425402","360425","360425402","八角岭垦殖场","bajiaolingkenzhichang","4",,"0","1",,,,,,,
"360425403","360425","360425403","永丰垦殖场","yongfengkenzhichang","4",,"0","1",,,,,,,
"360425404","360425","360425404","柘林管理局","zhelinguanliju","4",,"0","1",,,,,,,
"360425405","360425","360425405","县农科所","xiannongkesuo","4",,"0","1",,,,,,,
"360426","3604","360426","德安县","deanxian","3",,"0","1",,,,,,,
"360426084","360426","360426084","茶山街道办事处(共青开放开发区)","chashanjiedaobanshichu(gongqingkaifangkaifaqu)","4",,"0","1",,,,,,,
"360426100","360426","360426100","蒲亭镇","putingzhen","4",,"0","1",,,,,,,
"360426101","360426","360426101","聂桥镇","nieqiaozhen","4",,"0","1",,,,,,,
"360426102","360426","360426102","车桥镇","cheqiaozhen","4",,"0","1",,,,,,,
"360426103","360426","360426103","丰林镇","fenglinzhen","4",,"0","1",,,,,,,
"360426182","360426","360426182","甘露镇(共青开放开发区)","ganluzhen(gongqingkaifangkaifaqu)","4",,"0","1",,,,,,,
"360426183","360426","360426183","金湖镇(共青开放开发区)","jinhuzhen(gongqingkaifangkaifaqu)","4",,"0","1",,,,,,,
"360426200","360426","360426200","宝塔乡","baotaxiang","4",,"0","1",,,,,,,
"360426201","360426","360426201","河东乡","hedongxiang","4",,"0","1",,,,,,,
"360426202","360426","360426202","高塘乡","gaotangxiang","4",,"0","1",,,,,,,
"360426203","360426","360426203","林泉乡","linquanxiang","4",,"0","1",,,,,,,
"360426204","360426","360426204","吴山乡","wushanxiang","4",,"0","1",,,,,,,
"360426205","360426","360426205","磨溪乡","moxixiang","4",,"0","1",,,,,,,
"360426206","360426","360426206","爱民乡","aiminxiang","4",,"0","1",,,,,,,
"360426207","360426","360426207","邹桥乡","zouqiaoxiang","4",,"0","1",,,,,,,
"360426208","360426","360426208","塘山乡","tangshanxiang","4",,"0","1",,,,,,,
"360426400","360426","360426400","彭山林场","pengshanlinchang","4",,"0","1",,,,,,,
"360426401","360426","360426401","园艺场","yuanyichang","4",,"0","1",,,,,,,
"360427","3604","360427","星子县","xingzixian","3",,"0","1",,,,,,,
"360427100","360427","360427100","南康镇","nankangzhen","4",,"0","1",,,,,,,
"360427101","360427","360427101","白鹿镇","bailuzhen","4",,"0","1",,,,,,,
"360427102","360427","360427102","温泉镇","wenquanzhen","4",,"0","1",,,,,,,
"360427103","360427","360427103","蓼花镇","liaohuazhen","4",,"0","1",,,,,,,
"360427104","360427","360427104","华林镇","hualinzhen","4",,"0","1",,,,,,,
"360427105","360427","360427105","蛟塘镇","jiaotangzhen","4",,"0","1",,,,,,,
"360427106","360427","360427106","横塘镇","hengtangzhen","4",,"0","1",,,,,,,
"360427200","360427","360427200","蓼南乡","liaonanxiang","4",,"0","1",,,,,,,
"360427201","360427","360427201","苏家当乡","sujiadangxiang","4",,"0","1",,,,,,,
"360427202","360427","360427202","泽泉乡","zequanxiang","4",,"0","1",,,,,,,
"360427400","360427","360427400","沙湖山管理处","shahushanguanlichu","4",,"0","1",,,,,,,
"360427401","360427","360427401","东牯山林场","donggushanlinchang","4",,"0","1",,,,,,,
"360427402","360427","360427402","农科所","nongkesuo","4",,"0","1",,,,,,,
"360427403","360427","360427403","水稻良种场","shuidaoliangzhongchang","4",,"0","1",,,,,,,
"360428","3604","360428","都昌县","douchangxian","3",,"0","1",,,,,,,
"360428100","360428","360428100","都昌镇","douchangzhen","4",,"0","1",,,,,,,
"360428101","360428","360428101","周溪镇","zhouxizhen","4",,"0","1",,,,,,,
"360428102","360428","360428102","三汊港镇","sanchagangzhen","4",,"0","1",,,,,,,
"360428103","360428","360428103","中馆镇","zhongguanzhen","4",,"0","1",,,,,,,
"360428104","360428","360428104","大沙镇","dashazhen","4",,"0","1",,,,,,,
"360428105","360428","360428105","万户镇","wanhuzhen","4",,"0","1",,,,,,,
"360428106","360428","360428106","南峰镇","nanfengzhen","4",,"0","1",,,,,,,
"360428107","360428","360428107","土塘镇","tutangzhen","4",,"0","1",,,,,,,
"360428108","360428","360428108","大港镇","dagangzhen","4",,"0","1",,,,,,,
"360428109","360428","360428109","蔡岭镇","cailingzhen","4",,"0","1",,,,,,,
"360428110","360428","360428110","徐埠镇","xubuzhen","4",,"0","1",,,,,,,
"360428111","360428","360428111","左里镇","zuolizhen","4",,"0","1",,,,,,,
"360428200","360428","360428200","和合乡","hehexiang","4",,"0","1",,,,,,,
"360428201","360428","360428201","阳峰乡","yangfengxiang","4",,"0","1",,,,,,,
"360428202","360428","360428202","西源乡","xiyuanxiang","4",,"0","1",,,,,,,
"360428203","360428","360428203","芗溪乡","xiangxixiang","4",,"0","1",,,,,,,
"360428204","360428","360428204","狮山乡","shishanxiang","4",,"0","1",,,,,,,
"360428205","360428","360428205","鸣山乡","mingshanxiang","4",,"0","1",,,,,,,
"360428206","360428","360428206","春桥乡","chunqiaoxiang","4",,"0","1",,,,,,,
"360428207","360428","360428207","苏山乡","sushanxiang","4",,"0","1",,,,,,,
"360428208","360428","360428208","多宝乡","duobaoxiang","4",,"0","1",,,,,,,
"360428209","360428","360428209","汪墩乡","wangdunxiang","4",,"0","1",,,,,,,
"360428210","360428","360428210","北山乡","beishanxiang","4",,"0","1",,,,,,,
"360428211","360428","360428211","大树乡","dashuxiang","4",,"0","1",,,,,,,
"360428400","360428","360428400","江西省对外经济技术合作蔡岭示范区","jiangxishengduiwaijingjijishuhezuocailingshifanqu","4",,"0","1",,,,,,,
"360428401","360428","360428401","都昌县良种场","douchangxianliangzhongchang","4",,"0","1",,,,,,,
"360429","3604","360429","湖口县","hukouxian","3",,"0","1",,,,,,,
"360429100","360429","360429100","双钟镇","shuangzhongzhen","4",,"0","1",,,,,,,
"360429101","360429","360429101","流泗镇","liusizhen","4",,"0","1",,,,,,,
"360429102","360429","360429102","马影镇","mayingzhen","4",,"0","1",,,,,,,
"360429103","360429","360429103","武山镇","wushanzhen","4",,"0","1",,,,,,,
"360429104","360429","360429104","城山镇","chengshanzhen","4",,"0","1",,,,,,,
"360429200","360429","360429200","大垅乡","dalongxiang","4",,"0","1",,,,,,,
"360429201","360429","360429201","凰村乡","huangcunxiang","4",,"0","1",,,,,,,
"360429202","360429","360429202","张青乡","zhangqingxiang","4",,"0","1",,,,,,,
"360429203","360429","360429203","文桥乡","wenqiaoxiang","4",,"0","1",,,,,,,
"360429204","360429","360429204","付垅乡","fulongxiang","4",,"0","1",,,,,,,
"360429205","360429","360429205","舜德乡","shundexiang","4",,"0","1",,,,,,,
"360429206","360429","360429206","流芳乡","liufangxiang","4",,"0","1",,,,,,,
"360429400","360429","360429400","南北港水产场","nanbeigangshuichanchang","4",,"0","1",,,,,,,
"360429401","360429","360429401","武山垦殖场","wushankenzhichang","4",,"0","1",,,,,,,
"360430","3604","360430","彭泽县","pengzexian","3",,"0","1",,,,,,,
"360430100","360430","360430100","龙城镇","longchengzhen","4",,"0","1",,,,,,,
"360430101","360430","360430101","棉船镇","mianchuanzhen","4",,"0","1",,,,,,,
"360430102","360430","360430102","马垱镇","madangzhen","4",,"0","1",,,,,,,
"360430103","360430","360430103","芙蓉墩镇","furongdunzhen","4",,"0","1",,,,,,,
"360430104","360430","360430104","定山镇","dingshanzhen","4",,"0","1",,,,,,,
"360430105","360430","360430105","天红镇","tianhongzhen","4",,"0","1",,,,,,,
"360430106","360430","360430106","杨梓镇","yangzizhen","4",,"0","1",,,,,,,
"360430107","360430","360430107","东升镇","dongshengzhen","4",,"0","1",,,,,,,
"360430108","360430","360430108","浪溪镇","langxizhen","4",,"0","1",,,,,,,
"360430109","360430","360430109","黄花镇","huanghuazhen","4",,"0","1",,,,,,,
"360430200","360430","360430200","太平关乡","taipingguanxiang","4",,"0","1",,,,,,,
"360430201","360430","360430201","黄岭乡","huanglingxiang","4",,"0","1",,,,,,,
"360430202","360430","360430202","浩山乡","haoshanxiang","4",,"0","1",,,,,,,
"360430400","360430","360430400","太泊湖农业综合开发区","taibohunongyezonghekaifaqu","4",,"0","1",,,,,,,
"360430401","360430","360430401","上十岭综合垦殖场","shangshilingzonghekenzhichang","4",,"0","1",,,,,,,
"360430402","360430","360430402","芙蓉农场","furongnongchang","4",,"0","1",,,,,,,
"360430403","360430","360430403","建筑材料厂","jianzhucailiaochang","4",,"0","1",,,,,,,
"360430404","360430","360430404","水产养殖场","shuichanyangzhichang","4",,"0","1",,,,,,,
"360430405","360430","360430405","棉科所","miankesuo","4",,"0","1",,,,,,,
"360430406","360430","360430406","棉花原种场国营分场","mianhuayuanzhongchangguoyingfenchang","4",,"0","1",,,,,,,
"360430407","360430","360430407","太泊湖水产养殖场","taibohushuichanyangzhichang","4",,"0","1",,,,,,,
"360430408","360430","360430408","黄乐林场","huanglelinchang","4",,"0","1",,,,,,,
"360481","3604","360481","瑞昌市","ruichangshi","3",,"0","1",,,,,,,
"360481001","360481","360481001","湓城街道","penchengjiedao","4",,"0","1",,,,,,,
"360481002","360481","360481002","桂林街道","guilinjiedao","4",,"0","1",,,,,,,
"360481100","360481","360481100","码头镇","matouzhen","4",,"0","1",,,,,,,
"360481101","360481","360481101","白杨镇","baiyangzhen","4",,"0","1",,,,,,,
"360481102","360481","360481102","南义镇","nanyizhen","4",,"0","1",,,,,,,
"360481103","360481","360481103","横港镇","henggangzhen","4",,"0","1",,,,,,,
